index,seed,homeTeam,homeYear,homeFormation,homeStyle,awayTeam,awayYear,awayFormation,awayStyle,completed,steps,minute,homeGoals,awayGoals,auditStatus,goals,shots,onTarget,xg,passes,passOk,corners,fouls,yellow,red,tackles,tackleAttempts,interceptions,dribblesAttempted,dribblesCompleted,crosses,crossesOk,throughBalls,throughOk,offsides,saves,setPieceShots,setPieceGoals,openPlayGoals,penaltyGoals,directFreeKickGoals,crossedFreeKickGoals,cornerGoals,r12StatIdentityErrors,r12LegacyParityErrors,r12TransactionErrors,r12MaxFinalStep,r10MaxStationary,r10MaxOwnedStationary,p04OwnerWithoutContact,p04BoundaryClamps,invalid,outPlayer,outBall,maxBallStep,maxActiveStationary,canonicalOpenPlayGoals,canonicalPenaltyGoals,canonicalDirectFreeKickGoals,canonicalCrossedFreeKickGoals,canonicalCornerGoals
797,7181443,Tunísia,2026,5-3-2,wings,Iugoslávia,1974,4-3-1-2,tiki,True,11855,90.2319999999918,3,2,CONSISTENT,5,14,6,2.267405723606897,192,163,3,11,0,0,13,36,7,17,6,13,7,13,11,0,1,3,1,0,0,0,0,0,0,0,0,0.36555800000000266,0.3,0.6666666666666666,0,6,0,0,0,53.42850373401343,0.13333333333333333,4,1,0,0,0
798,7189362,Irã,1978,4-3-2-1,wings,Argentina,1982,4-2-4,park,True,12016,90.31999999999175,1,1,CONSISTENT,2,15,2,1.5945673502627118,201,168,13,9,1,0,14,37,9,18,12,23,4,9,7,1,0,2,0,0,0,0,0,0,0,0,0,0.4014693333333332,0.3,0.6666666666666666,0,5,0,0,0,53.40357736083057,0.13333333333333333,1,0,0,0,1
799,7197281,Iugoslávia,1974,3-4-3,tiki,Croácia,1998,4-5-1,wings,True,11611,90.06399999999189,0,2,CONSISTENT,2,12,3,1.2858262379346372,193,159,2,5,0,0,7,26,4,15,13,10,5,10,6,0,1,2,0,0,0,0,0,0,0,0,0,0.4205853333333358,0.3,0.39999999999999997,0,3,0,0,0,53.48270847129289,0.13333333333333333,2,0,0,0,0
800,7205200,Irã,1998,3-4-3,balanced,Holanda,2014,3-4-2-1,wings,True,11443,90.0559999999919,0,0,CONSISTENT,0,6,1,0.8221578792469739,208,183,0,2,1,0,5,11,4,4,4,4,2,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0.3849152282280868,0.3,0.3333333333333333,0,2,0,0,0,43.61115744050815,0.13333333333333333,0,0,0,0,0
801,7213119,México,2006,4-2-3-1,press,Brasil,1986,4-5-1,counter,True,11941,90.2319999999918,1,0,CONSISTENT,1,16,7,2.335070139259514,182,153,3,14,3,0,13,44,11,16,10,14,7,22,16,1,6,1,0,0,0,0,0,0,0,0,0,0.40320000000000034,0.3,0.5666666666666667,0,9,0,0,0,53.403892311422545,0.13333333333333333,0,0,0,0,1
802,7221038,Hungria,1982,5-4-1,balanced,Holanda,2026,3-1-4-2,wings,True,12128,90.06399999999189,2,4,CONSISTENT,6,21,9,2.4996314724473585,201,176,9,12,2,0,6,25,7,10,2,20,10,7,6,0,3,5,0,0,0,0,0,0,0,0,0,0.3803220250010027,0.3,0.6666666666666666,0,9,0,0,0,53.46254820034736,0.13333333333333333,5,0,0,0,1
803,7228957,Iugoslávia,1954,4-2-2-2,wings,França,1982,3-4-2-1,press,True,11864,90.03199999999191,2,0,CONSISTENT,2,15,3,2.5281616822662105,200,174,5,10,3,0,10,26,7,11,3,11,5,9,8,0,1,2,0,0,0,0,0,0,0,0,0,0.3835333333333334,0.3,0.6666666666666666,0,3,0,0,7,53.4694761987675,0.13333333333333333,2,0,0,0,0
804,7236876,Hungria,1966,4-2-3-1,park,Argentina,1986,4-5-1,balanced,True,12120,90.02399999999191,2,2,CONSISTENT,4,19,6,1.9297734046332442,196,170,8,17,4,1,13,46,12,19,10,18,6,16,13,0,2,3,0,0,0,0,0,0,0,0,0,0.4118140000000045,0.3,0.6666666666666666,0,9,0,0,0,53.47116945100851,0.13333333333333333,3,0,0,0,1
805,7244795,Uruguai,2010,3-4-2-1,balanced,Uruguai,1954,4-3-3,wings,True,12004,90.28799999999177,0,1,CONSISTENT,1,21,5,2.7590176967576197,187,163,12,10,2,0,5,24,3,8,5,23,10,21,18,0,4,4,0,0,0,0,0,0,0,0,0,0.4225913333333337,0.3,0.6666666666666666,0,4,0,0,0,53.426803707527164,0.13333333333333333,0,0,0,0,1
806,7252714,Hungria,1962,4-3-1-2,wings,Paraguai,1950,3-5-2,tiki,True,12021,90.19999999999182,0,0,CONSISTENT,0,16,3,2.0876982914924933,192,163,11,14,4,1,16,41,11,15,5,24,8,9,5,0,3,4,0,0,0,0,0,0,0,0,0,0.39343310726342956,0.3133333333333333,0.6666666666666666,0,11,0,0,0,55.58667644926659,0.19999999999999998,0,0,0,0,0
807,7260633,Uruguai,2014,4-3-1-2,park,Irã,2006,4-3-2-1,balanced,True,12120,90.29599999999176,1,3,CONSISTENT,4,26,5,2.6836105388051106,206,181,10,14,1,0,18,53,8,24,15,16,6,8,7,0,1,4,0,0,0,0,0,0,0,0,0,0.38294333333333164,0.3,0.6666666666666666,0,7,0,0,0,53.48021965489955,0.13333333333333333,4,0,0,0,0
808,7268552,Hungria,1962,5-2-3,balanced,Costa Rica,1990,4-3-1-2,direct,True,12090,90.2239999999918,1,1,CONSISTENT,2,26,10,3.135198430217385,183,152,19,9,1,0,11,34,12,13,6,33,13,16,13,0,8,7,0,0,0,0,0,0,0,0,0,0.3982719999999941,0.3,0.6,0,4,0,0,0,54.75274023340756,0.13333333333333333,2,0,0,0,0
809,7276471,Uruguai,2014,3-4-2-1,direct,Romênia,1990,4-3-2-1,counter,True,11994,90.06399999999189,2,1,CONSISTENT,3,20,6,1.8456340424211277,189,157,9,13,0,0,20,56,9,30,19,17,6,19,10,0,3,5,1,0,0,0,0,0,0,0,0,0.3776333333333338,0.3,0.6333333333333333,0,21,0,0,7,53.41870264517733,0.13333333333333333,2,0,0,0,1
810,7284390,Hungria,1962,4-3-1-2,balanced,Uruguai,2014,4-3-1-2,wings,True,11958,90.18399999999183,1,3,CONSISTENT,4,17,6,2.788085397748765,200,167,5,11,2,0,21,47,9,18,10,17,9,17,13,1,2,2,0,0,0,0,0,0,0,0,0,0.4069976473990595,0.3,0.6333333333333333,0,6,0,0,0,53.447378542591665,0.13333333333333333,4,0,0,0,0
811,7292309,Uruguai,2010,4-3-1-2,wings,Brasil,1978,4-4-2,press,True,11756,90.01599999999192,0,0,CONSISTENT,0,13,1,1.5687534744573863,202,172,3,9,1,0,17,40,10,19,11,11,3,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0.4225913333333285,0.3,0.6,0,6,0,0,0,37.805760688474784,0.13333333333333333,0,0,0,0,0
812,7300228,Hungria,1958,5-2-3,park,Alemanha,2018,4-2-3-1,park,True,11970,90.00799999999192,0,1,CONSISTENT,1,20,3,2.6204894799643377,189,162,7,15,3,0,17,41,10,19,6,15,5,14,10,0,2,3,1,0,0,0,0,0,0,0,0,0.42530533333333653,0.3,0.6333333333333333,0,8,0,0,0,53.41287998354854,0.13333333333333333,0,1,0,0,0
813,7308147,Uruguai,1970,3-1-4-2,balanced,México,1994,3-5-2,wings,True,11700,90.18399999999183,1,1,CONSISTENT,2,12,3,1.8623971587337915,193,155,6,5,1,0,13,26,11,11,6,12,3,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0.36555800000000055,0.3,0.3333333333333333,0,4,0,0,0,53.41117030404162,0.13333333333333333,1,0,0,0,1
814,7316066,Gana,2014,4-2-3-1,park,Arábia Saudita,2026,4-3-3,tiki,True,11758,90.10399999999187,1,0,CONSISTENT,1,9,1,0.9330386340148364,202,168,4,7,1,0,6,29,2,16,11,12,4,17,13,0,0,2,0,0,0,0,0,0,0,0,0,0.3679966666666655,0.3,0.6666666666666666,0,3,0,0,0,53.46943538433739,0.13333333333333333,1,0,0,0,0
815,7323985,Uruguai,1974,4-3-3,wings,Áustria,1990,5-3-2,balanced,True,11854,90.00799999999192,0,2,CONSISTENT,2,11,2,1.3668662889394088,192,162,8,9,2,0,8,24,6,8,3,17,4,13,10,0,0,2,0,0,0,0,0,0,0,0,0,0.3705926666666671,0.3,0.5666666666666667,0,6,0,0,0,53.45008617008735,0.13333333333333333,1,0,0,0,1
816,7331904,Gana,2022,4-1-2-1-2,balanced,França,1978,4-2-2-2,direct,True,12207,90.20799999999181,1,2,CONSISTENT,3,21,7,2.427621076419528,194,158,11,17,1,0,14,54,16,29,17,23,6,25,21,0,4,6,0,0,0,0,0,0,0,0,0,0.407058961142303,0.3,0.6666666666666666,0,6,0,0,0,53.42585965486872,0.13333333333333333,3,0,0,0,0
817,7339823,Austrália,2006,4-2-4,press,Brasil,1966,4-3-2-1,wings,True,11978,90.18399999999183,2,0,CONSISTENT,2,25,6,2.7590132848122284,205,165,6,10,1,0,6,17,21,5,0,15,10,17,13,1,4,6,1,0,0,0,0,0,0,0,0,0.4044979999999989,0.3,0.6666666666666666,0,4,0,0,0,53.42373318893477,0.13333333333333333,1,0,0,0,1
818,7347742,Hungria,1986,4-2-2-2,direct,Inglaterra,2010,5-2-3,counter,True,12166,90.32799999999175,1,4,CONSISTENT,5,19,7,2.2877023430122625,192,150,7,13,3,0,11,43,14,17,12,22,6,18,11,0,2,1,0,0,0,0,0,0,0,0,0,0.36972733333333324,0.3133333333333333,0.6,0,8,0,0,0,53.46147352636677,0.19999999999999998,5,0,0,0,0
819,7355661,Iugoslávia,1962,4-1-2-1-2,park,Argélia,1986,3-1-4-2,direct,True,12107,90.18399999999183,1,1,CONSISTENT,2,14,4,1.7125166939688805,192,148,7,17,1,0,17,57,13,27,13,19,4,21,15,0,2,3,0,0,0,0,0,0,0,0,0,0.3731880976893705,0.3,0.6666666666666666,0,10,0,0,0,53.44729066276382,0.13333333333333333,2,0,0,0,0
820,7363580,Alemanha,2010,4-4-2,direct,Uruguai,2002,4-1-2-1-2,wings,True,11909,90.20799999999181,0,1,CONSISTENT,1,17,6,2.0094432024938995,181,153,6,12,1,0,17,47,9,22,10,19,6,15,9,2,5,2,0,0,0,0,0,0,0,0,0,0.38251066666666567,0.3,0.6666666666666666,0,7,0,0,7,53.422107307777715,0.13333333333333333,1,0,0,0,0
821,7371499,Tunísia,2002,4-5-1,park,Paraguai,2006,4-1-4-1,direct,True,11824,90.0559999999919,0,0,CONSISTENT,0,14,1,2.1074304390222163,197,158,3,13,2,0,20,57,11,30,17,15,7,25,17,0,1,1,0,0,0,0,0,0,0,0,0,0.3714579999999988,0.3,0.6666666666666666,0,8,0,0,0,43.497052058809224,0.13333333333333333,0,0,0,0,0
822,7379418,Irã,2026,5-2-3,tiki,Irã,2022,4-1-4-1,wings,True,11800,90.12799999999186,0,1,CONSISTENT,1,11,3,1.534742399444589,187,153,7,9,2,0,9,23,8,6,3,16,3,8,4,0,2,2,0,0,0,0,0,0,0,0,0,0.359815333333336,0.3,0.6666666666666666,0,6,0,0,0,53.40906139144159,0.13333333333333333,1,0,0,0,0
823,7387337,EUA,2010,4-1-4-1,balanced,Costa Rica,2014,5-3-2,tiki,True,11390,90.02399999999191,0,0,CONSISTENT,0,4,0,0.44721123228292015,219,193,1,1,0,0,2,4,0,1,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3313773333333336,0.3,0.36666666666666664,0,0,0,0,0,40.14148245279078,0.13333333333333333,0,0,0,0,0
824,7395256,Dinamarca,2002,3-4-3,wings,Itália,2006,3-5-2,wings,True,11658,90.00799999999192,2,1,CONSISTENT,3,18,3,2.391322784131067,208,177,3,2,0,0,6,16,10,5,4,13,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0.45109333333333,0.3133333333333333,0.6333333333333333,0,1,0,0,0,53.44026761069284,0.19999999999999998,2,0,0,0,1
825,7403175,Coreia do Sul,2002,3-4-2-1,counter,EUA,1990,4-2-3-1,park,True,11774,90.10399999999187,2,2,CONSISTENT,4,17,9,1.5203094006645448,197,163,2,8,0,0,4,33,10,20,13,12,4,19,12,0,5,3,0,0,0,0,0,0,0,0,0,0.3635519999999969,0.3,0.3333333333333333,0,6,0,0,0,53.43108696459352,0.13333333333333333,4,0,0,0,0
826,7411094,Irã,2026,5-2-3,press,Camarões,1994,4-4-2,tiki,True,11853,90.30399999999176,2,3,CONSISTENT,5,17,7,2.3665846434732334,197,172,6,6,0,0,11,26,6,9,5,11,2,9,5,0,2,2,1,0,0,0,0,0,0,0,0,0.37145800000000023,0.3,0.6666666666666666,0,4,0,0,0,53.453443296235385,0.13333333333333333,3,0,0,0,2
827,7419013,EUA,2026,4-1-4-1,park,Alemanha,2006,4-3-1-2,wings,True,11755,90.14399999999185,2,2,CONSISTENT,4,21,7,1.9090483420343534,196,165,4,4,1,0,12,29,10,9,6,9,1,18,13,0,3,1,0,0,0,0,0,0,0,0,0,0.4263279999999996,0.3,0.4666666666666666,0,0,0,0,0,53.445970287568464,0.13333333333333333,3,0,0,0,1
828,7426932,Alemanha,2002,4-3-1-2,park,México,2014,5-4-1,wings,True,11881,90.07199999999189,0,0,CONSISTENT,0,19,4,1.765198858854388,195,168,14,10,1,0,10,34,5,16,10,22,3,17,13,0,4,3,0,0,0,0,0,0,0,0,0,0.4027673333333327,0.3,0.6666666666666666,0,3,0,0,0,48.58229999044538,0.13333333333333333,0,0,0,0,0
829,7434851,Tunísia,1978,4-2-4,direct,Escócia,1982,4-3-1-2,direct,True,12205,90.17599999999183,2,1,CONSISTENT,3,23,8,3.218425171707266,175,142,12,14,2,1,15,40,8,17,4,28,10,22,16,1,5,3,0,0,0,0,0,0,0,0,0,0.3685866666666659,0.3,0.6666666666666666,0,9,0,0,0,54.72853006699493,0.13333333333333333,2,0,0,0,1
830,7442770,Irã,2018,4-1-2-1-2,direct,Bélgica,2022,4-3-1-2,wings,True,12015,90.0399999999919,1,0,CONSISTENT,1,14,7,2.0033380431624424,196,158,7,16,1,0,15,47,18,21,12,18,8,29,20,1,6,4,0,0,0,0,0,0,0,0,0,0.3937279538908192,0.3,0.6333333333333333,0,8,0,0,0,53.42913952498659,0.13333333333333333,1,0,0,0,0
831,7450689,EUA,2006,4-2-3-1,balanced,França,2018,4-3-3,tiki,True,11806,90.00799999999192,2,3,CONSISTENT,5,19,6,3.5949043010481554,174,147,6,4,1,0,11,20,6,7,0,21,8,14,10,0,1,1,0,0,0,0,0,0,0,0,0,0.45260266666666904,0.3133333333333333,0.6,0,2,0,0,0,57.28376721783952,0.19999999999999998,5,0,0,0,0
832,7458608,Argentina,2014,4-5-1,counter,Alemanha,1954,4-3-1-2,counter,True,11947,90.00799999999192,0,1,CONSISTENT,1,25,6,2.5534475045803893,183,159,8,11,0,0,18,42,3,14,10,16,8,18,14,0,5,4,0,0,0,0,0,0,0,0,0,0.4483153333333334,0.3,0.6,0,8,0,0,0,53.44626461268063,0.13333333333333333,1,0,0,0,0
833,7466527,México,1970,4-4-2,tiki,Espanha,1986,5-2-3,press,True,11796,90.15199999999184,0,2,CONSISTENT,2,17,3,3.2277379629875194,191,160,6,9,1,0,8,23,10,7,3,14,7,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0.377123379419588,0.3133333333333333,0.6333333333333333,0,2,0,0,0,53.4650851236234,0.19999999999999998,1,0,0,0,1
834,7474446,Itália,1950,5-3-2,tiki,Itália,1986,4-1-4-1,park,True,11723,90.18399999999183,1,0,CONSISTENT,1,13,2,1.9676943286034236,201,177,2,7,1,0,11,39,5,24,16,13,6,14,11,1,1,3,0,0,0,0,0,0,0,0,0,0.36799666666666,0.3,0.6666666666666666,0,3,0,0,0,53.40088793384948,0.13333333333333333,1,0,0,0,0
835,7482365,Suíça,1966,4-5-1,wings,Itália,1934,4-3-3,tiki,True,11987,90.3999999999917,4,2,CONSISTENT,6,16,7,3.41545882473096,180,153,11,4,0,0,7,17,10,5,3,26,7,12,12,0,1,2,1,0,0,0,0,0,0,0,0,0.4197199999999973,0.3,0.39999999999999997,0,1,0,0,7,53.46428404185086,0.13333333333333333,3,1,0,0,2
836,7490284,Alemanha,2018,4-3-2-1,park,Colômbia,1990,3-5-2,direct,True,11650,90.07999999999188,2,0,CONSISTENT,2,12,6,2.0845116817800684,214,186,0,8,2,0,10,36,6,20,12,4,3,14,11,0,4,1,0,0,0,0,0,0,0,0,0,0.3664233333333318,0.3,0.6,0,5,0,0,0,53.42438618980295,0.13333333333333333,2,0,0,0,0
837,7498203,Suíça,1966,3-5-2,press,Uruguai,2014,5-2-3,park,True,12073,90.2319999999918,1,2,CONSISTENT,3,21,4,3.6134499080274853,191,169,5,12,1,0,16,44,2,20,10,15,4,23,18,1,1,2,0,0,0,0,0,0,0,0,0,0.4006039999999996,0.3,0.49999999999999994,0,6,0,0,0,53.451791452648536,0.13333333333333333,2,0,0,0,1
838,7506122,Itália,1950,4-2-4,direct,Arábia Saudita,1994,3-4-2-1,press,True,11705,90.18399999999183,0,0,CONSISTENT,0,14,0,1.9060636059953322,184,151,13,2,0,0,16,30,14,15,4,24,4,31,23,0,0,1,0,0,0,0,0,0,0,0,0,0.4206125944756057,0.3,0.6,0,1,0,0,0,49.49202391492232,0.13333333333333333,0,0,0,0,0
839,7514041,Escócia,1982,4-3-3,direct,Argentina,2006,5-2-3,tiki,True,12112,90.26399999999178,2,4,CONSISTENT,6,22,8,3.8613156853040116,177,156,8,9,0,0,14,28,7,10,2,30,15,22,18,0,2,3,1,0,0,0,0,0,0,0,0,0.3961593333333374,0.3,0.6666666666666666,0,6,0,0,0,53.47567437588473,0.13333333333333333,4,0,0,0,2
840,7521960,Dinamarca,2022,4-1-2-1-2,balanced,Tchecoslováquia,1982,3-1-4-2,direct,True,12019,90.27999999999177,1,3,CONSISTENT,4,18,8,2.870109915476842,195,153,4,15,1,0,17,58,15,24,17,12,6,11,7,0,4,1,0,0,0,0,0,0,0,0,0,0.38050466666666555,0.3,0.6666666666666666,0,9,0,0,7,53.43316991361155,0.13333333333333333,4,0,0,0,0
841,7529879,Escócia,1986,4-4-2,direct,Nigéria,2018,4-1-2-1-2,wings,True,12174,90.18399999999183,1,0,CONSISTENT,1,19,8,2.547546279185428,193,163,8,17,6,1,11,41,14,16,8,23,11,12,10,0,7,2,0,0,0,0,0,0,0,0,0,0.37676799999999505,0.3,0.6666666666666666,0,10,0,0,0,53.438491969547435,0.13333333333333333,1,0,0,0,0
842,7537798,Itália,1954,4-2-4,counter,Tunísia,1998,4-2-4,balanced,True,11835,90.0479999999919,2,0,CONSISTENT,2,16,4,2.858142718891745,178,141,8,6,1,0,15,41,13,22,14,21,7,19,14,0,2,4,1,0,0,0,0,0,0,0,0,0.36311933333333374,0.3,0.6333333333333333,0,3,0,0,0,53.401125273486116,0.13333333333333333,1,1,0,0,0
843,7545717,Suíça,2014,5-4-1,park,Bélgica,1998,3-5-2,tiki,True,11919,90.30399999999176,1,2,CONSISTENT,3,17,6,1.920586752090056,196,163,8,9,1,0,8,49,6,32,20,15,4,10,6,0,3,1,0,0,0,0,0,0,0,0,0,0.40747959685741614,0.3,0.39999999999999997,0,8,0,0,0,53.42853375259397,0.13333333333333333,3,0,0,0,0
844,7553636,Gana,2014,3-5-2,direct,Inglaterra,2010,4-2-3-1,direct,True,11901,90.00799999999192,1,3,CONSISTENT,4,18,5,2.793980864444782,184,160,4,12,2,1,23,47,6,19,8,16,6,15,9,0,1,2,0,0,0,0,0,0,0,0,0,0.4508034497046245,0.3133333333333333,0.6666666666666666,0,5,0,0,0,53.45110185678212,0.19999999999999998,4,0,0,0,0
845,7561555,Suíça,2014,4-2-2-2,counter,México,2022,4-2-2-2,park,True,11995,90.17599999999183,2,0,CONSISTENT,2,19,7,2.2917507354333457,177,149,10,15,2,0,23,61,7,26,13,21,6,13,10,0,5,4,0,0,0,0,0,0,0,0,0,0.38754533333333435,0.3,0.6666666666666666,0,8,0,0,0,53.4293280968482,0.13333333333333333,2,0,0,0,0
846,7569474,Itália,1978,4-5-1,tiki,Suécia,1978,4-2-2-2,counter,True,11923,90.21599999999181,0,1,CONSISTENT,1,18,4,2.1635062116593984,207,188,8,11,2,0,11,32,2,15,6,14,4,16,15,1,3,3,1,0,0,0,0,0,0,0,0,0.3842413333333356,0.3,0.6666666666666666,0,4,0,0,7,53.40108030125263,0.13333333333333333,0,0,1,0,0
847,7577393,Argélia,1986,4-5-1,park,Suíça,2026,5-3-2,park,True,11941,90.15199999999184,2,2,CONSISTENT,4,25,12,2.5518133512255297,203,173,5,7,1,0,7,25,9,10,7,12,7,19,12,0,8,2,0,0,0,0,0,0,0,0,0,0.38050466666666516,0.3,0.6666666666666666,0,4,0,0,7,53.437031841391494,0.13333333333333333,4,0,0,0,0
848,7585312,Itália,1990,4-3-2-1,wings,Paraguai,1998,4-3-3,press,True,11708,90.00799999999192,1,0,CONSISTENT,1,19,4,2.4568898967789767,203,177,4,9,1,0,10,35,11,15,12,12,6,17,15,0,3,4,0,0,0,0,0,0,0,0,0,0.39798633069413153,0.3,0.6333333333333333,0,2,0,0,0,53.46999817219119,0.13333333333333333,1,0,0,0,0
849,7593231,Argélia,2010,4-3-1-2,direct,Argélia,1986,3-1-4-2,balanced,True,11972,90.16799999999184,0,0,CONSISTENT,0,13,5,1.1857246843824658,203,182,7,17,3,1,12,43,6,17,6,16,3,9,8,0,5,3,0,0,0,0,0,0,0,0,0,0.38050466666666855,0.3,0.6333333333333333,0,8,0,0,7,56.232937338219465,0.13333333333333333,0,0,0,0,0
850,7601150,Holanda,2026,5-2-3,park,Uruguai,2014,3-1-4-2,tiki,True,11968,90.27999999999177,0,3,CONSISTENT,3,21,5,2.736638033137051,201,179,10,8,3,0,16,32,5,13,5,19,6,10,8,0,2,2,0,0,0,0,0,0,0,0,0,0.42259133333333254,0.3,0.6,0,5,0,0,0,54.46957381474602,0.13333333333333333,3,0,0,0,0
851,7609069,Suíça,2006,5-3-2,park,Inglaterra,2022,3-4-3,park,True,11710,90.01599999999192,1,0,CONSISTENT,1,17,3,2.267678604737556,207,175,4,7,3,0,10,34,10,17,9,14,6,18,14,0,2,0,0,0,0,0,0,0,0,0,0,0.38955133333333364,0.3,0.6666666666666666,0,4,0,0,0,53.40808681667084,0.13333333333333333,1,0,0,0,0
852,7616988,Gana,2006,4-3-3,direct,México,1970,3-4-3,park,True,11985,90.37599999999172,3,1,CONSISTENT,4,19,9,3.664323671044282,187,148,9,6,0,0,6,18,14,5,5,22,7,22,12,0,5,3,0,0,0,0,0,0,0,0,0,0.36929466666666244,0.3,0.39999999999999997,0,17,0,0,7,53.45620656088426,0.13333333333333333,1,0,0,0,3
853,7624907,Suíça,2010,4-2-2-2,tiki,Suécia,1974,4-4-2,tiki,True,11688,90.2319999999918,0,0,CONSISTENT,0,16,2,1.9034679569163475,189,164,5,4,2,0,4,17,3,10,6,17,6,10,8,0,2,2,0,0,0,0,0,0,0,0,0,0.3626866666666673,0.3,0.6666666666666666,0,1,0,0,0,49.82305287724262,0.13333333333333333,0,0,0,0,0
854,7632826,França,2014,4-2-2-2,tiki,França,2026,4-3-3,direct,True,11696,90.00799999999192,0,0,CONSISTENT,0,15,3,1.2768877944824049,193,171,8,6,1,0,3,11,8,2,1,17,5,8,6,0,3,4,0,0,0,0,0,0,0,0,0,0.45649666666666683,0.3,0.6,0,1,0,0,0,47.89732625756046,0.13333333333333333,0,0,0,0,0
855,7640745,Senegal,2026,5-2-3,balanced,Brasil,2018,4-1-4-1,park,True,12085,90.00799999999192,1,2,CONSISTENT,3,22,7,3.5165867757541047,181,152,14,11,1,0,9,37,10,18,10,35,9,20,15,0,4,3,0,0,0,0,0,0,0,0,0,0.4303400000000064,0.3133333333333333,0.6666666666666666,0,9,0,0,0,53.45239668398664,0.19999999999999998,1,0,0,0,2
856,7648664,Inglaterra,1950,4-2-2-2,press,EUA,2026,4-3-1-2,balanced,True,11723,90.03199999999191,0,0,CONSISTENT,0,8,1,0.86882162995207,193,164,3,10,3,0,15,37,11,18,9,15,2,13,9,1,1,3,0,0,0,0,0,0,0,0,0,0.36842933333333544,0.3,0.3333333333333333,0,7,0,0,7,25.12277278523911,0.13333333333333333,0,0,0,0,0
857,7656583,Senegal,2022,3-4-2-1,balanced,México,2006,4-1-4-1,press,True,11920,90.03199999999191,1,1,CONSISTENT,2,13,3,1.728324142087305,206,167,6,11,1,0,11,32,9,11,7,12,3,11,6,0,1,3,0,0,0,0,0,0,0,0,0,0.3444360000000014,0.3,0.6,0,4,0,0,0,53.45936319853798,0.13333333333333333,2,0,0,0,0
858,7664502,França,2006,3-4-3,balanced,Hungria,1966,4-2-4,wings,True,12115,90.09599999999188,3,2,CONSISTENT,5,31,9,4.495273451151254,175,148,20,4,0,0,16,26,7,10,4,34,14,20,15,2,4,6,1,0,0,0,0,0,0,0,0,0.4360826666666669,0.3,0.6666666666666666,0,2,0,0,0,53.45037672901524,0.13333333333333333,3,0,0,0,2
859,7672421,Suíça,1994,4-3-2-1,wings,Chile,1982,4-5-1,park,True,11769,90.06399999999189,0,2,CONSISTENT,2,13,5,1.622081584614436,206,171,4,9,2,0,11,32,14,12,9,13,6,19,15,0,3,3,0,0,0,0,0,0,0,0,0,0.3515028282008762,0.3,0.6,0,6,0,0,0,53.43806751352697,0.13333333333333333,2,0,0,0,0
860,7680340,Alemanha,2026,4-3-1-2,tiki,Tunísia,1998,3-4-2-1,park,True,11876,90.0559999999919,0,0,CONSISTENT,0,11,2,1.604643250933466,195,166,4,16,3,0,18,52,7,25,7,15,6,10,9,0,2,0,0,0,0,0,0,0,0,0,0,0.3569440000000025,0.3133333333333333,0.5666666666666667,0,14,0,0,0,47.562270523934565,0.19999999999999998,0,0,0,0,0
861,7688259,Suíça,2006,5-4-1,direct,Rússia,2018,4-2-3-1,tiki,True,11973,90.00799999999192,1,2,CONSISTENT,3,16,7,1.9706544315358552,173,137,5,14,2,0,31,79,5,40,20,13,5,16,12,0,4,2,0,0,0,0,0,0,0,0,0,0.3743293333333324,0.3,0.6666666666666666,0,9,0,0,0,53.47973157607548,0.13333333333333333,3,0,0,0,0
862,7696178,Brasil,1974,4-3-2-1,wings,Itália,2006,4-3-2-1,balanced,True,12151,90.07999999999188,0,1,CONSISTENT,1,19,5,2.006969722121424,199,169,13,17,0,0,16,39,4,6,4,25,7,13,9,1,4,2,0,0,0,0,0,0,0,0,0,0.4300646666666695,0.3,0.6666666666666666,0,8,0,0,0,62.88189733970498,0.13333333333333333,1,0,0,0,0
863,7704097,Japão,2014,5-2-3,counter,Senegal,2022,4-4-2,press,True,12129,90.07199999999189,2,0,CONSISTENT,2,11,6,1.1234964011953372,178,148,8,15,2,0,12,39,10,13,7,25,8,26,19,0,4,4,0,0,0,0,0,0,0,0,0,0.40388443579609673,0.3,0.6666666666666666,0,9,0,0,7,53.4741899984229,0.13333333333333333,1,0,0,0,1
864,7712016,Austrália,2006,4-5-1,balanced,Bélgica,1994,4-2-3-1,direct,True,11733,90.00799999999192,3,1,CONSISTENT,4,22,10,2.272714969380823,189,165,2,7,1,0,12,47,3,29,23,13,8,23,18,0,6,3,0,0,0,0,0,0,0,0,0,0.3755186550518634,0.3133333333333333,0.3333333333333333,0,4,0,0,0,53.45929880129866,0.19999999999999998,4,0,0,0,0
865,7719935,Holanda,1974,4-3-2-1,tiki,México,2026,4-1-2-1-2,tiki,True,11745,90.11199999999187,1,1,CONSISTENT,2,12,3,1.2161516841148123,197,181,2,11,1,0,10,36,5,16,11,9,6,4,3,0,1,2,0,0,0,0,0,0,0,0,0,0.41118719924794395,0.3,0.6666666666666666,0,5,0,0,0,53.42681374632965,0.13333333333333333,2,0,0,0,0
